order_id,customer_id,restaurant_id,driver_id,order_timestamp,order_date,order_hour,day_of_week,is_weekend,city,delivery_area,customer_age,customer_type,restaurant_type,restaurant_primary_category,restaurant_rating,items_count,subtotal,discount_percent,tax_amount,service_fee,delivery_fee,order_total,payment_method,tip_amount,distance_km,weather,traffic_level,delivery_partner_experience_months,delivery_partner_rating,restaurant_preparation_time_minutes,estimated_delivery_time_minutes,actual_delivery_time_minutes,late_delivery,order_status,cancellation_reason,customer_rating
ORD_020275,CUS_00083,RES_0247,DRV_0130,2025-10-22 18:51:00,2025-10-22,18,Wednesday,0,City_B,City_B_Area_7,25,New,Casual Dining,Asian,3.3,7,102.24,0,14.31,5.04,3.3,124.89,Cash,0.0,2.6,Clear,Medium,6,4.5,34,40,43.0,0,Completed,,4.2
ORD_020276,CUS_00007,RES_0172,DRV_0024,2025-10-22 16:18:00,2025-10-22,16,Wednesday,0,City_A,City_A_Area_2,18,New,Casual Dining,Pizza,4.7,1,12.92,5,1.72,0.74,7.0,21.73,Cash,0.0,10.0,Cloudy,Medium,47,4.5,9,46,53.0,1,Completed,,3.9
ORD_020277,CUS_00005,RES_0004,DRV_0174,2025-10-30 11:11:00,2025-10-30,11,Thursday,0,City_B,City_B_Area_9,20,New,Fast Food,Burger,4.2,2,19.56,0,2.74,1.32,6.8,30.42,Digital Wallet,2.96,9.6,Cloudy,Medium,20,4.6,14,45,55.0,1,Completed,,4.1
ORD_020278,CUS_00266,RES_0050,DRV_0194,2025-10-02 19:14:00,2025-10-02,19,Thursday,0,City_A,City_A_Area_8,18,Premium,Fast Food,Dessert,4.3,2,19.4,5,2.58,0.76,0.0,21.77,Credit Card,1.31,5.2,Rain,Medium,28,4.0,10,29,36.0,1,Completed,,3.9
ORD_020279,CUS_00479,RES_0001,DRV_0177,2025-10-29 20:40:00,2025-10-29,20,Wednesday,0,City_A,City_A_Area_8,33,Regular,Fast Food,Local,3.9,2,15.77,0,2.21,1.1,4.15,23.23,Digital Wallet,0.0,4.3,Rain,Low,50,4.3,10,22,25.0,0,Completed,,4.9
ORD_020280,CUS_00003,RES_0002,DRV_0025,2025-10-29 14:36:00,2025-10-29,14,Wednesday,0,City_D,City_D_Area_4,25,Regular,Fast Food,Burger,3.6,8,71.41,20,8.0,3.01,5.45,73.59,Credit Card,7.39,6.9,Clear,High,7,4.1,28,57,63.0,1,Completed,,4.2
ORD_020281,CUS_00004,RES_0001,DRV_0024,2025-10-10 10:45:00,2025-10-10,10,Friday,0,City_A,City_A_Area_5,19,Regular,Fast Food,Local,3.9,1,7.9,0,1.11,0.48,2.65,12.14,Credit Card,1.8,1.3,Clear,Low,47,4.5,11,12,15.0,0,Completed,,5.0
ORD_020282,CUS_00007,RES_0005,DRV_0060,2025-10-05 19:49:00,2025-10-05,19,Sunday,1,City_A,City_A_Area_2,18,New,Fast Food,Dessert,4.3,6,52.38,5,6.97,2.55,4.25,63.53,Credit Card,0.0,4.5,Clear,High,34,4.5,21,41,42.0,0,Completed,,3.9
ORD_020283,CUS_00135,RES_0004,DRV_0081,2025-10-17 20:10:00,2025-10-17,20,Friday,0,City_B,City_B_Area_5,44,New,Fast Food,Burger,4.2,5,40.69,0,5.7,1.78,3.45,51.62,Credit Card,4.54,2.9,Clear,High,60,5.0,22,31,35.0,0,Completed,,4.4
ORD_020284,CUS_00534,RES_0097,DRV_0119,2025-10-25 16:44:00,2025-10-25,16,Saturday,1,City_B,City_B_Area_10,18,Regular,Casual Dining,Asian,4.1,1,15.8,0,2.21,0.77,3.1,21.88,Cash,0.0,2.2,Cloudy,Low,14,4.2,10,16,16.0,0,Completed,,4.6
ORD_020285,CUS_00242,RES_0001,DRV_0143,2025-10-07 18:57:00,2025-10-07,18,Tuesday,0,City_A,City_A_Area_8,23,Premium,Fast Food,Local,3.9,2,20.2,0,2.83,1.19,0.0,24.22,Credit Card,3.36,4.2,Clear,Medium,6,3.7,14,25,28.0,0,Completed,,4.8
ORD_020286,CUS_02143,RES_0007,DRV_0057,2025-10-02 19:33:00,2025-10-02,19,Thursday,0,City_A,City_A_Area_10,32,New,Cafe,Dessert,4.2,4,27.22,0,3.81,0.86,2.85,34.74,Credit Card,0.0,1.7,Rain,High,50,4.7,19,20,31.0,1,Completed,,4.1
ORD_020287,CUS_00004,RES_0006,DRV_0020,2025-10-06 12:52:00,2025-10-06,12,Monday,0,City_A,City_A_Area_8,19,Regular,Casual Dining,Healthy,4.7,1,12.95,0,1.81,0.59,2.85,18.2,Digital Wallet,0.0,1.7,Clear,Medium,39,4.4,12,16,17.0,0,Completed,,4.8
ORD_020288,CUS_00001,RES_0008,DRV_0019,2025-10-10 11:16:00,2025-10-10,11,Friday,0,City_C,City_C_Area_7,40,Premium,Casual Dining,Healthy,4.4,2,28.06,5,3.73,1.29,0.0,31.68,Credit Card,2.78,3.1,Cloudy,Medium,59,5.0,13,25,27.0,0,Completed,,4.3
ORD_020289,CUS_00522,RES_0039,DRV_0073,2025-10-09 19:27:00,2025-10-09,19,Thursday,0,City_B,City_B_Area_1,38,Regular,Fast Food,Dessert,3.9,2,19.54,0,2.74,0.98,4.25,27.51,Cash,0.0,4.5,Rain,High,22,4.8,8,31,39.0,1,Completed,,3.8
ORD_020290,CUS_00015,RES_0006,DRV_0178,2025-10-28 14:13:00,2025-10-28,14,Tuesday,0,City_A,City_A_Area_9,45,Regular,Casual Dining,Healthy,4.7,1,14.42,0,2.02,0.78,2.8,20.02,Digital Wallet,1.98,1.6,Clear,Medium,12,4.8,12,16,18.0,0,Completed,,3.8
ORD_020291,CUS_00001,RES_0010,DRV_0155,2025-10-05 14:23:00,2025-10-05,14,Sunday,1,City_C,City_C_Area_9,40,Premium,Fast Food,Dessert,4.5,4,40.96,0,5.73,2.79,0.0,49.48,Digital Wallet,0.0,4.0,Rain,Medium,46,4.5,14,30,34.0,0,Completed,,4.2
ORD_020292,CUS_00459,RES_0001,DRV_0058,2025-10-03 22:43:00,2025-10-03,22,Friday,0,City_A,City_A_Area_4,24,Regular,Fast Food,Local,3.9,7,63.25,10,7.97,3.78,3.4,72.07,Credit Card,0.0,2.8,Clear,Low,13,4.7,19,30,26.0,0,Completed,,4.4
ORD_020293,CUS_00005,RES_0019,DRV_0033,2025-10-11 20:20:00,2025-10-11,20,Saturday,1,City_B,City_B_Area_10,20,New,Fast Food,Pizza,4.7,5,50.08,10,6.31,2.91,3.65,57.94,Credit Card,4.74,3.3,Clear,High,28,4.3,22,33,36.0,0,Completed,,4.9
ORD_020294,CUS_00005,RES_0094,DRV_0119,2025-10-10 11:37:00,2025-10-10,11,Friday,0,City_B,City_B_Area_7,20,New,Fast Food,Dessert,4.5,5,43.16,0,6.04,2.29,7.6,59.09,Digital Wallet,5.35,11.2,Clear,Medium,14,4.2,23,59,64.0,0,Completed,,4.0
ORD_020295,CUS_00009,RES_0009,DRV_0129,2025-10-16 13:22:00,2025-10-16,13,Thursday,0,City_B,City_B_Area_4,28,Regular,Casual Dining,Dessert,4.6,2,28.87,15,3.44,1.07,4.5,33.55,Cash,0.0,5.0,Clear,High,22,4.7,20,37,47.0,1,Completed,,3.8
ORD_020296,CUS_01838,RES_0002,DRV_0092,2025-10-27 20:06:00,2025-10-27,20,Monday,0,City_D,City_D_Area_8,29,Premium,Fast Food,Burger,3.6,7,72.43,0,10.14,2.57,0.0,85.14,Credit Card,0.0,7.5,Clear,Medium,27,3.7,19,49,45.0,0,Completed,,4.5
ORD_020297,CUS_00458,RES_0222,DRV_0063,2025-10-20 07:47:00,2025-10-20,7,Monday,0,City_B,City_B_Area_4,21,Regular,Fine Dining,Burger,4.9,1,35.18,0,4.93,1.72,3.75,45.58,Digital Wallet,0.0,3.5,Storm,High,56,4.6,13,32,41.0,1,Completed,,4.0
ORD_020298,CUS_00016,RES_0002,DRV_0037,2025-10-19 12:54:00,2025-10-19,12,Sunday,1,City_D,City_D_Area_3,36,Regular,Fast Food,Burger,3.6,1,9.56,0,1.34,0.47,3.5,14.87,Digital Wallet,0.0,3.0,Clear,Medium,59,4.2,14,19,27.0,1,Completed,,4.4
ORD_020299,CUS_00173,RES_0001,DRV_0093,2025-10-01 12:26:00,2025-10-01,12,Wednesday,0,City_A,City_A_Area_4,37,Regular,Fast Food,Local,3.9,3,23.74,0,3.32,1.06,3.2,31.32,Credit Card,0.0,2.4,Cloudy,High,15,4.7,11,23,23.0,0,Completed,,5.0
ORD_020300,CUS_00578,RES_0019,DRV_0187,2025-10-26 13:56:00,2025-10-26,13,Sunday,1,City_B,City_B_Area_5,38,Regular,Fast Food,Pizza,4.7,10,79.97,5,10.64,4.23,6.7,97.54,Cash,0.0,9.4,Clear,Medium,4,4.2,31,64,66.0,0,Completed,,4.5
ORD_020301,CUS_00275,RES_0039,DRV_0009,2025-10-30 11:24:00,2025-10-30,11,Thursday,0,City_B,City_B_Area_6,28,New,Fast Food,Dessert,3.9,2,15.47,0,2.17,1.08,4.15,22.87,Credit Card,0.0,4.3,Cloudy,High,27,4.7,14,30,39.0,1,Completed,,4.2
ORD_020302,CUS_00038,RES_0006,DRV_0007,2025-10-11 18:53:00,2025-10-11,18,Saturday,1,City_A,City_A_Area_4,33,New,Casual Dining,Healthy,4.7,1,16.1,0,2.25,0.68,4.8,23.83,Credit Card,1.19,5.6,Rain,High,47,3.2,15,36,47.0,1,Completed,,4.3
ORD_020303,CUS_00025,RES_0016,DRV_0162,2025-10-29 13:31:00,2025-10-29,13,Wednesday,0,City_A,City_A_Area_8,25,Regular,Casual Dining,Asian,4.5,6,101.68,15,12.1,5.09,3.65,107.27,Cash,0.0,3.3,Rain,High,40,4.2,29,43,51.0,1,Completed,,3.8
ORD_020304,CUS_00011,RES_0004,DRV_0028,2025-10-15 15:04:00,2025-10-15,15,Wednesday,0,City_B,City_B_Area_6,20,Premium,Fast Food,Burger,4.2,1,9.92,0,1.39,0.66,0.0,11.97,Credit Card,1.43,16.8,Rain,Medium,60,4.5,16,69,101.0,1,Completed,,3.4
ORD_020305,CUS_00483,RES_0002,DRV_0077,2025-10-07 11:07:00,2025-10-07,11,Tuesday,0,City_D,City_D_Area_8,31,Premium,Fast Food,Burger,3.6,5,48.34,20,5.41,2.27,0.0,46.35,Credit Card,5.12,6.6,Clear,Low,51,4.9,15,36,31.0,0,Completed,,4.6
ORD_020306,CUS_00003,RES_0002,DRV_0084,2025-10-08 20:20:00,2025-10-08,20,Wednesday,0,City_D,City_D_Area_10,25,Regular,Fast Food,Burger,3.6,1,9.97,0,1.4,0.32,5.2,16.89,Credit Card,0.0,6.4,Clear,Medium,21,4.8,6,31,27.0,0,Completed,,4.8
ORD_020307,CUS_00037,RES_0004,DRV_0096,2025-10-16 10:31:00,2025-10-16,10,Thursday,0,City_B,City_B_Area_2,18,Regular,Fast Food,Burger,4.2,4,38.42,0,5.38,1.44,3.35,48.59,Credit Card,4.46,2.7,Clear,Low,15,4.3,23,23,33.0,1,Completed,,3.7
ORD_020308,CUS_00014,RES_0007,DRV_0101,2025-10-18 20:27:00,2025-10-18,20,Saturday,1,City_A,City_A_Area_5,26,Premium,Cafe,Dessert,4.2,5,32.8,15,3.9,1.51,0.0,33.29,Cash,0.0,6.2,Cloudy,High,11,4.0,17,43,47.0,0,Completed,,4.8
ORD_020309,CUS_00254,RES_0005,DRV_0158,2025-10-24 10:02:00,2025-10-24,10,Friday,0,City_A,City_A_Area_2,21,Regular,Fast Food,Dessert,4.3,6,46.23,0,6.47,2.16,3.0,57.86,Cash,3.66,2.0,Cloudy,Medium,27,4.3,19,27,28.0,0,Completed,,4.1
ORD_020310,CUS_00335,RES_0004,DRV_0174,2025-10-28 12:35:00,2025-10-28,12,Tuesday,0,City_B,City_B_Area_10,18,New,Fast Food,Burger,4.2,3,24.28,15,2.89,0.97,3.75,28.25,Credit Card,0.0,3.5,Cloudy,High,20,4.6,20,28,41.0,1,Completed,,4.3
ORD_020311,CUS_00268,RES_0028,DRV_0011,2025-10-25 19:28:00,2025-10-25,19,Saturday,1,City_B,City_B_Area_8,35,New,Casual Dining,Burger,3.2,1,13.04,0,1.83,0.59,2.55,18.01,Credit Card,2.45,1.1,Cloudy,High,22,4.8,13,15,20.0,0,Completed,,4.5
ORD_020312,CUS_00005,RES_0154,DRV_0043,2025-10-23 14:47:00,2025-10-23,14,Thursday,0,City_B,City_B_Area_3,20,New,Cafe,Dessert,4.0,4,20.96,0,2.93,0.81,11.1,35.8,Credit Card,0.0,18.2,Clear,Medium,55,4.8,15,78,84.0,1,Completed,,3.7
ORD_020313,CUS_00062,RES_0029,DRV_0041,2025-10-11 11:24:00,2025-10-11,11,Saturday,1,City_B,City_B_Area_10,20,New,Casual Dining,Pizza,3.5,3,41.42,0,5.8,1.94,2.65,51.81,Credit Card,0.0,1.3,Clear,Low,21,4.8,16,22,15.0,0,Completed,,4.4
ORD_020314,CUS_00007,RES_0047,DRV_0017,2025-10-01 18:50:00,2025-10-01,18,Wednesday,0,City_A,City_A_Area_4,18,New,Casual Dining,Healthy,3.9,1,15.57,10,1.96,0.97,4.95,21.89,Cash,3.27,5.9,Cloudy,Medium,2,4.4,8,31,34.0,0,Completed,,4.7
ORD_020315,CUS_00139,RES_0003,DRV_0023,2025-10-16 08:31:00,2025-10-16,8,Thursday,0,City_C,City_C_Area_9,29,Regular,Cafe,Burger,4.8,7,40.84,0,5.72,2.61,6.1,55.27,Digital Wallet,3.66,8.2,Clear,Medium,6,4.7,20,48,47.0,0,Completed,,4.6
ORD_020316,CUS_00005,RES_0004,DRV_0184,2025-10-04 10:20:00,2025-10-04,10,Saturday,1,City_B,City_B_Area_4,20,New,Fast Food,Burger,4.2,1,9.48,0,1.33,0.39,6.5,17.7,Cash,0.0,9.0,Clear,Low,60,4.2,11,33,37.0,0,Completed,,4.4
ORD_020317,CUS_00019,RES_0001,DRV_0068,2025-10-23 11:24:00,2025-10-23,11,Thursday,0,City_A,City_A_Area_1,36,Regular,Fast Food,Local,3.9,4,36.86,0,5.16,1.12,3.65,46.79,Credit Card,0.0,3.3,Clear,Low,47,4.4,23,24,31.0,1,Completed,,3.5
ORD_020318,CUS_00216,RES_0009,DRV_0140,2025-10-06 17:03:00,2025-10-06,17,Monday,0,City_B,City_B_Area_3,30,Regular,Casual Dining,Dessert,4.6,2,28.2,15,3.36,0.85,2.7,30.88,Credit Card,2.18,1.4,Clear,Medium,43,4.7,14,19,16.0,0,Completed,,5.0
ORD_020319,CUS_00001,RES_0003,DRV_0014,2025-10-11 16:19:00,2025-10-11,16,Saturday,1,City_C,City_C_Area_1,40,Premium,Cafe,Burger,4.8,1,6.55,15,0.78,0.32,0.0,6.67,Credit Card,0.0,1.4,Clear,Medium,36,4.2,10,11,15.0,0,Completed,,4.9
ORD_020320,CUS_05860,RES_0006,DRV_0059,2025-10-30 15:16:00,2025-10-30,15,Thursday,0,City_A,City_A_Area_1,36,Premium,Casual Dining,Healthy,4.7,3,44.09,0,6.17,2.59,0.0,52.85,Credit Card,3.35,7.2,Cloudy,Low,44,4.5,23,38,43.0,0,Completed,,5.0
ORD_020321,CUS_00020,RES_0010,DRV_0021,2025-10-24 08:47:00,2025-10-24,8,Friday,0,City_C,City_C_Area_2,33,Regular,Fast Food,Dessert,4.5,2,20.23,0,2.83,1.09,3.65,27.8,Credit Card,,3.3,Clear,Low,22,4.2,16,19,,,Cancelled,Customer Cancelled,
ORD_020322,CUS_00032,RES_0002,DRV_0159,2025-10-06 19:41:00,2025-10-06,19,Monday,0,City_D,City_D_Area_5,27,New,Fast Food,Burger,3.6,1,8.29,0,1.16,0.49,4.95,14.89,Cash,0.0,5.9,Clear,High,8,5.0,9,35,37.0,0,Completed,,4.3
ORD_020323,CUS_00004,RES_0069,DRV_0156,2025-10-10 09:43:00,2025-10-10,9,Friday,0,City_A,City_A_Area_8,19,Regular,Fast Food,Healthy,4.7,3,24.1,0,3.37,1.23,3.6,32.3,Digital Wallet,0.0,3.2,Clear,Medium,36,5.0,15,24,23.0,0,Completed,,5.0
ORD_020324,CUS_00302,RES_0018,DRV_0001,2025-10-06 21:01:00,2025-10-06,21,Monday,0,City_B,City_B_Area_7,26,New,Casual Dining,Burger,5.0,1,16.35,5,2.17,0.96,2.6,21.26,Credit Card,0.0,1.2,Clear,High,45,4.1,13,16,22.0,1,Completed,,3.7
ORD_020325,CUS_00014,RES_0001,DRV_0059,2025-10-10 06:16:00,2025-10-10,6,Friday,0,City_A,City_A_Area_6,26,Premium,Fast Food,Local,3.9,1,8.26,0,1.16,0.47,0.0,9.89,Digital Wallet,0.0,17.2,Clear,Medium,44,4.5,8,71,71.0,0,Completed,,4.6
ORD_020326,CUS_00005,RES_0097,DRV_0009,2025-10-22 20:34:00,2025-10-22,20,Wednesday,0,City_B,City_B_Area_5,20,New,Casual Dining,Asian,4.1,1,14.15,15,1.68,0.43,3.2,17.34,Credit Card,1.91,2.4,Clear,Medium,27,4.7,12,19,18.0,0,Completed,,4.4
ORD_020327,CUS_07192,RES_0006,DRV_0183,2025-10-23 12:12:00,2025-10-23,12,Thursday,0,City_A,City_A_Area_5,28,Regular,Casual Dining,Healthy,4.7,2,25.71,10,3.24,1.13,4.0,31.51,Digital Wallet,4.4,4.0,Clear,Medium,35,5.0,12,29,28.0,0,Completed,,4.2
ORD_020328,CUS_00439,RES_0059,DRV_0029,2025-10-05 18:43:00,2025-10-05,18,Sunday,1,City_A,City_A_Area_10,27,Regular,Casual Dining,Asian,5.0,10,130.28,20,14.59,6.04,3.6,128.45,Credit Card,7.51,3.2,Clear,Low,14,4.7,52,51,61.0,1,Completed,,4.4
ORD_020329,CUS_00261,RES_0004,DRV_0036,2025-10-28 12:12:00,2025-10-28,12,Tuesday,0,City_B,City_B_Area_3,31,Premium,Fast Food,Burger,4.2,4,32.78,0,4.59,1.46,0.0,38.83,Credit Card,2.95,7.9,Cloudy,Medium,49,5.0,20,44,51.0,1,Completed,,4.3
ORD_020330,CUS_02960,RES_0002,DRV_0084,2025-10-27 19:33:00,2025-10-27,19,Monday,0,City_D,City_D_Area_4,23,New,Fast Food,Burger,3.6,1,8.8,0,1.23,0.36,3.3,13.69,Cash,0.0,2.6,Clear,High,21,4.8,8,20,19.0,0,Completed,,3.8
ORD_020331,CUS_00043,RES_0047,DRV_0042,2025-10-09 14:03:00,2025-10-09,14,Thursday,0,City_A,City_A_Area_7,40,Regular,Casual Dining,Healthy,3.9,1,16.88,10,2.13,0.73,3.6,21.65,Credit Card,0.0,3.2,Rain,High,23,4.8,15,25,39.0,1,Completed,,4.6
ORD_020332,CUS_00075,RES_0001,DRV_0102,2025-10-07 15:50:00,2025-10-07,15,Tuesday,0,City_A,City_A_Area_8,22,Regular,Fast Food,Local,3.9,1,9.98,15,1.19,0.36,3.5,13.53,Credit Card,1.06,3.0,Clear,Medium,41,4.0,9,19,21.0,0,Completed,,4.1
ORD_020333,CUS_00075,RES_0006,DRV_0182,2025-10-17 19:34:00,2025-10-17,19,Friday,0,City_A,City_A_Area_3,22,Regular,Casual Dining,Healthy,4.7,3,48.88,0,6.84,1.99,3.05,60.76,Credit Card,0.0,2.1,Clear,Medium,39,4.3,21,26,28.0,0,Completed,,4.3
ORD_020334,CUS_00101,RES_0001,DRV_0131,2025-10-27 09:55:00,2025-10-27,9,Monday,0,City_A,City_A_Area_9,27,Regular,Fast Food,Local,3.9,2,18.27,0,2.56,0.93,3.4,25.16,Cash,0.0,2.8,Storm,Medium,44,4.7,12,20,33.0,1,Completed,,4.0
ORD_020335,CUS_00409,RES_0001,DRV_0045,2025-10-12 11:14:00,2025-10-12,11,Sunday,1,City_A,City_A_Area_3,38,Premium,Fast Food,Local,3.9,1,9.66,10,1.22,0.35,0.0,10.26,Digital Wallet,,2.3,Clear,High,16,4.3,13,19,,,Cancelled,Driver Unassigned,
ORD_020336,CUS_00023,RES_0004,DRV_0140,2025-10-28 20:50:00,2025-10-28,20,Tuesday,0,City_B,City_B_Area_1,26,New,Fast Food,Burger,4.2,1,9.89,0,1.38,0.32,5.95,17.54,Credit Card,2.24,7.9,Cloudy,Medium,43,4.7,7,37,40.0,0,Completed,,4.2
ORD_020337,CUS_00324,RES_0008,DRV_0008,2025-10-30 19:26:00,2025-10-30,19,Thursday,0,City_C,City_C_Area_7,39,Premium,Casual Dining,Healthy,4.4,5,73.3,0,10.26,4.46,0.0,88.02,Credit Card,7.33,9.0,Cloudy,Low,22,4.7,37,49,64.0,1,Completed,,3.9
ORD_020338,CUS_00004,RES_0020,DRV_0094,2025-10-25 23:52:00,2025-10-25,23,Saturday,1,City_A,City_A_Area_4,19,Regular,Fast Food,Pizza,4.6,4,35.82,0,5.01,2.0,5.25,48.08,Cash,0.0,6.5,Clear,Medium,25,4.4,17,39,45.0,1,Completed,,3.8
ORD_020339,CUS_00025,RES_0005,DRV_0170,2025-10-11 02:55:00,2025-10-11,2,Saturday,1,City_A,City_A_Area_9,25,Regular,Fast Food,Dessert,4.3,2,16.69,0,2.34,0.69,5.6,25.32,Credit Card,3.68,7.2,Rain,Low,27,4.9,19,30,44.0,1,Completed,,4.1
ORD_020340,CUS_03378,RES_0013,DRV_0016,2025-10-06 09:04:00,2025-10-06,9,Monday,0,City_C,City_C_Area_3,27,Regular,Fast Food,Dessert,4.8,6,50.52,0,7.07,2.71,3.1,63.4,Digital Wallet,9.04,2.2,Clear,Low,19,4.1,17,26,24.0,0,Completed,,5.0
ORD_020341,CUS_00048,RES_0025,DRV_0073,2025-10-27 12:54:00,2025-10-27,12,Monday,0,City_B,City_B_Area_6,37,Regular,Casual Dining,Dessert,3.3,2,32.2,0,4.51,1.71,3.35,41.77,Digital Wallet,0.0,2.7,Clear,High,22,4.8,14,26,25.0,0,Completed,,5.0
ORD_020342,CUS_00619,RES_0001,DRV_0032,2025-10-24 18:09:00,2025-10-24,18,Friday,0,City_A,City_A_Area_3,34,Premium,Fast Food,Local,3.9,3,25.57,10,3.22,1.4,0.0,27.63,Digital Wallet,3.7,11.6,Cloudy,Medium,6,4.9,17,54,62.0,1,Completed,,3.6
ORD_020343,CUS_00002,RES_0013,DRV_0155,2025-10-25 12:20:00,2025-10-25,12,Saturday,1,City_C,City_C_Area_4,28,Premium,Fast Food,Dessert,4.8,2,16.11,10,2.03,0.79,0.0,17.32,Digital Wallet,0.0,3.9,Cloudy,High,46,4.5,15,28,37.0,1,Completed,,4.4
ORD_020344,CUS_00145,RES_0007,DRV_0150,2025-10-11 12:57:00,2025-10-11,12,Saturday,1,City_A,City_A_Area_5,20,Regular,Cafe,Dessert,4.2,1,6.01,15,0.72,0.22,4.2,10.25,Credit Card,1.48,4.4,Rain,High,40,4.3,9,26,36.0,1,Completed,,3.7
ORD_020345,CUS_07283,RES_0001,DRV_0090,2025-10-11 11:23:00,2025-10-11,11,Saturday,1,City_A,City_A_Area_7,32,Regular,Fast Food,Local,3.9,2,20.26,0,2.84,1.32,3.7,28.12,Cash,2.88,3.4,Rain,Low,44,5.0,9,20,24.0,0,Completed,,4.3
ORD_020346,CUS_00005,RES_0004,DRV_0114,2025-10-14 21:20:00,2025-10-14,21,Tuesday,0,City_B,City_B_Area_5,20,New,Fast Food,Burger,4.2,1,9.79,0,1.37,0.31,4.45,15.92,Digital Wallet,0.0,4.9,Cloudy,Medium,21,4.0,10,26,31.0,0,Completed,,4.2
ORD_020347,CUS_00008,RES_0167,DRV_0171,2025-10-16 16:33:00,2025-10-16,16,Thursday,0,City_A,City_A_Area_4,21,Premium,Fast Food,Pizza,4.5,3,24.78,15,2.95,0.79,0.0,24.8,Digital Wallet,2.9,6.3,Clear,Medium,60,4.4,11,35,36.0,0,Completed,,5.0
ORD_020348,CUS_00036,RES_0006,DRV_0177,2025-10-02 09:30:00,2025-10-02,9,Thursday,0,City_A,City_A_Area_8,27,Regular,Casual Dining,Healthy,4.7,1,13.12,0,1.84,0.55,2.7,18.21,Digital Wallet,1.72,1.4,Rain,Low,50,4.3,17,14,19.0,0,Completed,,5.0
ORD_020349,CUS_00009,RES_0004,DRV_0072,2025-10-02 17:40:00,2025-10-02,17,Thursday,0,City_B,City_B_Area_3,28,Regular,Fast Food,Burger,4.2,5,39.78,0,5.57,1.54,7.25,54.14,Credit Card,0.0,10.5,Clear,Low,7,4.0,18,47,48.0,0,Completed,,4.5
ORD_020350,CUS_00458,RES_0066,DRV_0198,2025-10-05 09:15:00,2025-10-05,9,Sunday,1,City_B,City_B_Area_10,21,Regular,Casual Dining,Asian,3.4,2,33.68,15,4.01,1.31,5.1,39.05,Cash,0.0,6.2,Clear,Low,54,4.5,17,31,33.0,0,Completed,,5.0
ORD_020351,CUS_00010,RES_0010,DRV_0075,2025-10-14 11:26:00,2025-10-14,11,Tuesday,0,City_C,City_C_Area_5,28,Premium,Fast Food,Dessert,4.5,2,19.87,0,2.78,0.64,0.0,23.29,Credit Card,0.0,6.7,Clear,Medium,14,4.4,11,34,39.0,0,Completed,,4.7
ORD_020352,CUS_00376,RES_0004,DRV_0098,2025-10-21 18:21:00,2025-10-21,18,Tuesday,0,City_B,City_B_Area_10,24,New,Fast Food,Burger,4.2,1,7.65,0,1.07,0.3,5.3,14.32,Digital Wallet,0.0,6.6,Rain,Medium,19,4.5,17,32,48.0,1,Completed,,3.1
ORD_020353,CUS_00049,RES_0008,DRV_0078,2025-10-28 19:03:00,2025-10-28,19,Tuesday,0,City_C,City_C_Area_7,26,Regular,Casual Dining,Healthy,4.4,1,15.18,0,2.13,0.87,5.25,23.43,Cash,2.95,6.5,Clear,High,24,4.9,7,40,35.0,0,Completed,,4.5
ORD_020354,CUS_02955,RES_0001,DRV_0183,2025-10-10 13:52:00,2025-10-10,13,Friday,0,City_A,City_A_Area_3,30,Regular,Fast Food,Local,3.9,5,42.18,5,5.61,1.82,6.9,54.4,Cash,3.29,9.8,Clear,High,35,5.0,22,63,69.0,1,Completed,,3.8
ORD_020355,CUS_00101,RES_0206,DRV_0161,2025-10-10 09:58:00,2025-10-10,9,Friday,0,City_A,City_A_Area_4,27,Regular,Fast Food,Dessert,4.2,7,69.04,10,8.7,2.02,3.8,76.66,Cash,0.0,3.6,Clear,Low,8,4.1,25,32,33.0,0,Completed,,4.0
ORD_020356,CUS_00001,RES_0166,DRV_0160,2025-10-18 10:28:00,2025-10-18,10,Saturday,1,City_C,City_C_Area_1,40,Premium,Fast Food,Healthy,4.1,2,15.66,0,2.19,0.87,0.0,18.72,Credit Card,0.0,1.7,Cloudy,Medium,5,3.7,15,16,22.0,1,Completed,,4.4
ORD_020357,CUS_00533,RES_0014,DRV_0146,2025-10-26 15:09:00,2025-10-26,15,Sunday,1,City_A,City_A_Area_3,18,New,Casual Dining,Local,4.2,3,38.86,0,5.44,2.11,2.6,49.01,Credit Card,3.49,1.2,Clear,Low,53,4.8,26,21,28.0,1,Completed,,4.3
ORD_020358,CUS_00003,RES_0002,DRV_0084,2025-10-20 17:28:00,2025-10-20,17,Monday,0,City_D,City_D_Area_5,25,Regular,Fast Food,Burger,3.6,2,20.36,10,2.56,0.7,7.95,29.53,Credit Card,3.18,11.9,Cloudy,Low,21,4.8,15,43,50.0,1,Completed,,4.1
ORD_020359,CUS_00048,RES_0018,DRV_0074,2025-10-09 20:39:00,2025-10-09,20,Thursday,0,City_B,City_B_Area_6,37,Regular,Casual Dining,Burger,5.0,1,13.94,5,1.85,0.77,3.65,19.51,Credit Card,1.7,3.3,Rain,High,32,4.6,5,25,26.0,0,Completed,,4.4
ORD_020360,CUS_00058,RES_0019,DRV_0001,2025-10-04 11:50:00,2025-10-04,11,Saturday,1,City_B,City_B_Area_1,30,New,Fast Food,Pizza,4.7,7,56.95,5,7.57,3.36,3.8,68.83,Credit Card,0.0,3.6,Clear,High,45,4.1,27,39,43.0,0,Completed,,4.9
